episode,timestep,return,length
585,22254,53.0,53
586,22403,149.0,149
587,22419,16.0,16
588,22432,13.0,13
589,22449,17.0,17
590,22467,18.0,18
591,22480,13.0,13
592,22493,13.0,13
593,22507,14.0,14
594,22520,13.0,13
595,22536,16.0,16
596,22550,14.0,14
597,22567,17.0,17
598,22583,16.0,16
599,22597,14.0,14
600,22622,25.0,25
601,22695,73.0,73
602,22715,20.0,20
603,22733,18.0,18
604,22817,84.0,84
605,22919,102.0,102
606,23017,98.0,98
607,23052,35.0,35
608,23066,14.0,14
609,23082,16.0,16
610,23100,18.0,18
611,23117,17.0,17
612,23133,16.0,16
613,23156,23.0,23
614,23172,16.0,16
615,23197,25.0,25
616,23216,19.0,19
617,23241,25.0,25
618,23253,12.0,12
619,23267,14.0,14
620,23284,17.0,17
621,23298,14.0,14
622,23403,105.0,105
623,23418,15.0,15
624,23436,18.0,18
625,23542,106.0,106
626,23675,133.0,133
627,23813,138.0,138
628,23954,141.0,141
629,24087,133.0,133
630,24229,142.0,142
631,24363,134.0,134
632,24507,144.0,144
633,24658,151.0,151
634,24672,14.0,14
635,24783,111.0,111
636,24894,111.0,111
637,24915,21.0,21
638,24932,17.0,17
639,24950,18.0,18
640,24965,15.0,15
641,24988,23.0,23
642,25005,17.0,17
643,25023,18.0,18
644,25048,25.0,25
645,25066,18.0,18
646,25084,18.0,18
647,25200,116.0,116
648,25214,14.0,14
649,25327,113.0,113
650,25442,115.0,115
651,25565,123.0,123
652,25615,50.0,50
653,25630,15.0,15
654,25643,13.0,13
655,25660,17.0,17
656,25673,13.0,13
657,25686,13.0,13
658,25699,13.0,13
659,25717,18.0,18
660,25732,15.0,15
661,25747,15.0,15
662,25761,14.0,14
663,25774,13.0,13
664,25789,15.0,15
665,25802,13.0,13
666,25815,13.0,13
667,25830,15.0,15
668,25845,15.0,15
669,25986,141.0,141
670,26134,148.0,148
671,26152,18.0,18
672,26167,15.0,15
673,26185,18.0,18
674,26202,17.0,17
675,26217,15.0,15
676,26234,17.0,17
677,26248,14.0,14
678,26266,18.0,18
679,26280,14.0,14
680,26295,15.0,15
681,26311,16.0,16
682,26325,14.0,14
683,26339,14.0,14
684,26356,17.0,17
685,26497,141.0,141
686,26643,146.0,146
687,26851,208.0,208
688,26988,137.0,137
689,27098,110.0,110
690,27210,112.0,112
691,27326,116.0,116
692,27446,120.0,120
693,27563,117.0,117
694,27682,119.0,119
695,27798,116.0,116
696,27915,117.0,117
697,28030,115.0,115
698,28142,112.0,112
699,28268,126.0,126
700,28390,122.0,122
701,28519,129.0,129
702,28653,134.0,134
703,28823,170.0,170
704,29011,188.0,188
705,29025,14.0,14
706,29046,21.0,21
707,29069,23.0,23
708,29166,97.0,97
709,29183,17.0,17
710,29278,95.0,95
711,29380,102.0,102
712,29523,143.0,143
713,29689,166.0,166
714,29823,134.0,134
715,29932,109.0,109
716,30042,110.0,110
717,30174,132.0,132
718,30316,142.0,142
719,30552,236.0,236
720,30713,161.0,161
721,30741,28.0,28
722,30757,16.0,16
723,30775,18.0,18
724,30790,15.0,15
725,30804,14.0,14
726,30820,16.0,16
727,30835,15.0,15
728,30920,85.0,85
729,30938,18.0,18
730,30953,15.0,15
731,30967,14.0,14
732,31070,103.0,103
733,31194,124.0,124
734,31301,107.0,107
735,31321,20.0,20
736,31407,86.0,86
737,31424,17.0,17
738,31440,16.0,16
739,31523,83.0,83
740,31542,19.0,19
741,31562,20.0,20
742,31580,18.0,18
743,31597,17.0,17
744,31616,19.0,19
745,31632,16.0,16
746,31648,16.0,16
747,31664,16.0,16
748,31748,84.0,84
749,31760,12.0,12
750,31774,14.0,14
751,31787,13.0,13
752,31801,14.0,14
753,31817,16.0,16
754,31829,12.0,12
755,31842,13.0,13
756,31858,16.0,16
757,31870,12.0,12
758,31885,15.0,15
759,31899,14.0,14
760,31911,12.0,12
761,31925,14.0,14
762,31938,13.0,13
763,31953,15.0,15
764,31965,12.0,12
765,31980,15.0,15
766,31995,15.0,15
767,32086,91.0,91
768,32103,17.0,17
769,32193,90.0,90
770,32288,95.0,95
771,32381,93.0,93
772,32478,97.0,97
773,32584,106.0,106
774,32693,109.0,109
775,32800,107.0,107
776,33014,214.0,214
777,33132,118.0,118
778,33242,110.0,110
779,33349,107.0,107
780,33452,103.0,103
781,33552,100.0,100
782,33824,272.0,272
783,33838,14.0,14
784,33850,12.0,12
785,33862,12.0,12
786,33878,16.0,16
787,33894,16.0,16
788,33906,12.0,12
789,33924,18.0,18
790,33938,14.0,14
791,33954,16.0,16
792,33969,15.0,15
793,33982,13.0,13
794,33998,16.0,16
795,34010,12.0,12
796,34024,14.0,14
797,34037,13.0,13
798,34049,12.0,12
799,34299,250.0,250
800,34424,125.0,125
801,34544,120.0,120
802,34653,109.0,109
803,34756,103.0,103
804,34864,108.0,108
805,34968,104.0,104
806,35080,112.0,112
807,35093,13.0,13
808,35111,18.0,18
809,35127,16.0,16
810,35140,13.0,13
811,35155,15.0,15
812,35170,15.0,15
813,35182,12.0,12
814,35194,12.0,12
815,35207,13.0,13
816,35218,11.0,11
817,35231,13.0,13
818,35246,15.0,15
819,35259,13.0,13
820,35270,11.0,11
821,35284,14.0,14
822,35299,15.0,15
823,35312,13.0,13
824,35326,14.0,14
825,35340,14.0,14
826,35437,97.0,97
827,35532,95.0,95
828,35627,95.0,95
829,35643,16.0,16
830,35662,19.0,19
831,35679,17.0,17
832,35774,95.0,95
833,35790,16.0,16
834,35804,14.0,14
835,35817,13.0,13
836,35960,143.0,143
837,36128,168.0,168
838,36368,240.0,240
839,36479,111.0,111
840,36591,112.0,112
841,36711,120.0,120
842,36841,130.0,130
843,36951,110.0,110
844,37051,100.0,100
845,37156,105.0,105
846,37175,19.0,19
847,37192,17.0,17
848,37212,20.0,20
849,37312,100.0,100
850,37327,15.0,15
851,37434,107.0,107
852,37575,141.0,141
853,37716,141.0,141
854,37912,196.0,196
855,38051,139.0,139
856,38185,134.0,134
857,38311,126.0,126
858,38432,121.0,121
859,38557,125.0,125
860,38680,123.0,123
861,38798,118.0,118
862,38922,124.0,124
863,39050,128.0,128
864,39077,27.0,27
865,39205,128.0,128
866,39595,390.0,390
867,39718,123.0,123
868,40001,283.0,283
869,40119,118.0,118
870,40233,114.0,114
871,40343,110.0,110
872,40454,111.0,111
873,40574,120.0,120
874,40689,115.0,115
875,40811,122.0,122
876,40825,14.0,14
877,40943,118.0,118
878,41061,118.0,118
879,41180,119.0,119
880,41302,122.0,122
881,41433,131.0,131
882,41569,136.0,136
883,41692,123.0,123
884,41812,120.0,120
885,41934,122.0,122
886,42060,126.0,126
887,42197,137.0,137
888,42324,127.0,127
889,42447,123.0,123
890,42567,120.0,120
891,42690,123.0,123
892,42821,131.0,131
893,42978,157.0,157
894,43031,53.0,53
895,43155,124.0,124
896,43279,124.0,124
897,43292,13.0,13
898,43388,96.0,96
899,43490,102.0,102
900,43504,14.0,14
901,43518,14.0,14
902,43540,22.0,22
903,43556,16.0,16
904,43573,17.0,17
905,43588,15.0,15
906,43601,13.0,13
907,43616,15.0,15
908,43631,15.0,15
909,43647,16.0,16
910,43663,16.0,16
911,43681,18.0,18
912,43699,18.0,18
913,43715,16.0,16
914,43730,15.0,15
915,43744,14.0,14
916,43761,17.0,17
917,43775,14.0,14
918,43912,137.0,137
919,44047,135.0,135
920,44062,15.0,15
921,44077,15.0,15
922,44092,15.0,15
923,44105,13.0,13
924,44121,16.0,16
925,44136,15.0,15
926,44151,15.0,15
927,44162,11.0,11
928,44175,13.0,13
929,44188,13.0,13
930,44203,15.0,15
931,44218,15.0,15
932,44232,14.0,14
933,44247,15.0,15
934,44262,15.0,15
935,44277,15.0,15
936,44437,160.0,160
937,44584,147.0,147
938,44708,124.0,124
939,44829,121.0,121
940,44964,135.0,135
941,45098,134.0,134
942,45216,118.0,118
943,45231,15.0,15
944,45348,117.0,117
945,45466,118.0,118
946,45583,117.0,117
947,45692,109.0,109
948,45799,107.0,107
949,45891,92.0,92
950,45907,16.0,16
951,45926,19.0,19
952,45942,16.0,16
953,45956,14.0,14
954,45975,19.0,19
955,46067,92.0,92
956,46201,134.0,134
957,46348,147.0,147
958,46429,81.0,81
959,46458,29.0,29
960,46542,84.0,84
961,46689,147.0,147
962,46892,203.0,203
963,47100,208.0,208
964,47229,129.0,129
965,47357,128.0,128
966,47488,131.0,131
967,47624,136.0,136
968,47638,14.0,14
969,47649,11.0,11
970,47661,12.0,12
971,47674,13.0,13
972,47687,13.0,13
973,47698,11.0,11
974,47711,13.0,13
975,47722,11.0,11
976,47734,12.0,12
977,47747,13.0,13
978,47758,11.0,11
979,47770,12.0,12
980,47782,12.0,12
981,47795,13.0,13
982,47808,13.0,13
983,47818,10.0,10
984,47829,11.0,11
985,47839,10.0,10
986,47852,13.0,13
987,47865,13.0,13
988,47877,12.0,12
989,47889,12.0,12
990,47900,11.0,11
991,47912,12.0,12
992,47926,14.0,14
993,47940,14.0,14
994,47954,14.0,14
995,47966,12.0,12
996,47979,13.0,13
997,47989,10.0,10
998,48001,12.0,12
999,48010,9.0,9
1000,48022,12.0,12
1001,48036,14.0,14
1002,48049,13.0,13
1003,48061,12.0,12
1004,48072,11.0,11
1005,48084,12.0,12
1006,48095,11.0,11
1007,48105,10.0,10
1008,48117,12.0,12
