episode,timestep,return,length
626,32121,62.0,62
627,32185,64.0,64
628,32201,16.0,16
629,32256,55.0,55
630,32308,52.0,52
631,32354,46.0,46
632,32398,44.0,44
633,32457,59.0,59
634,32503,46.0,46
635,32515,12.0,12
636,32567,52.0,52
637,32617,50.0,50
638,32666,49.0,49
639,32712,46.0,46
640,32746,34.0,34
641,32798,52.0,52
642,32843,45.0,45
643,32889,46.0,46
644,32948,59.0,59
645,32992,44.0,44
646,33038,46.0,46
647,33098,60.0,60
648,33162,64.0,64
649,33218,56.0,56
650,33268,50.0,50
651,33348,80.0,80
652,33408,60.0,60
653,33471,63.0,63
654,33536,65.0,65
655,33598,62.0,62
656,33658,60.0,60
657,33670,12.0,12
658,33734,64.0,64
659,33775,41.0,41
660,33830,55.0,55
661,33883,53.0,53
662,33941,58.0,58
663,33995,54.0,54
664,34050,55.0,55
665,34102,52.0,52
666,34144,42.0,42
667,34192,48.0,48
668,34250,58.0,58
669,34302,52.0,52
670,34357,55.0,55
671,34421,64.0,64
672,34433,12.0,12
673,34492,59.0,59
674,34552,60.0,60
675,34611,59.0,59
676,34672,61.0,61
677,34721,49.0,49
678,34784,63.0,63
679,34830,46.0,46
680,34878,48.0,48
681,34931,53.0,53
682,34941,10.0,10
683,34990,49.0,49
684,35040,50.0,50
685,35108,68.0,68
686,35174,66.0,66
687,35229,55.0,55
688,35282,53.0,53
689,35334,52.0,52
690,35384,50.0,50
691,35430,46.0,46
692,35473,43.0,43
693,35528,55.0,55
694,35585,57.0,57
695,35649,64.0,64
696,35710,61.0,61
697,35765,55.0,55
698,35820,55.0,55
699,35877,57.0,57
700,35927,50.0,50
701,35986,59.0,59
702,36054,68.0,68
703,36113,59.0,59
704,36172,59.0,59
705,36212,40.0,40
706,36269,57.0,57
707,36322,53.0,53
708,36375,53.0,53
709,36428,53.0,53
710,36465,37.0,37
711,36514,49.0,49
712,36573,59.0,59
713,36632,59.0,59
714,36687,55.0,55
715,36736,49.0,49
716,36747,11.0,11
717,36798,51.0,51
718,36860,62.0,62
719,36917,57.0,57
720,36976,59.0,59
721,36986,10.0,10
722,37034,48.0,48
723,37092,58.0,58
724,37122,30.0,30
725,37178,56.0,56
726,37233,55.0,55
727,37247,14.0,14
728,37306,59.0,59
729,37360,54.0,54
730,37371,11.0,11
731,37432,61.0,61
732,37483,51.0,51
733,37534,51.0,51
734,37587,53.0,53
735,37645,58.0,58
736,37706,61.0,61
737,37759,53.0,53
738,37824,65.0,65
739,37879,55.0,55
740,37931,52.0,52
741,37987,56.0,56
742,38036,49.0,49
743,38092,56.0,56
744,38150,58.0,58
745,38209,59.0,59
746,38262,53.0,53
747,38318,56.0,56
748,38383,65.0,65
749,38395,12.0,12
750,38450,55.0,55
751,38461,11.0,11
752,38516,55.0,55
753,38562,46.0,46
754,38622,60.0,60
755,38635,13.0,13
756,38686,51.0,51
757,38746,60.0,60
758,38799,53.0,53
759,38849,50.0,50
760,38914,65.0,65
761,38988,74.0,74
762,39039,51.0,51
763,39096,57.0,57
764,39158,62.0,62
765,39213,55.0,55
766,39265,52.0,52
767,39325,60.0,60
768,39375,50.0,50
769,39431,56.0,56
770,39491,60.0,60
771,39552,61.0,61
772,39606,54.0,54
773,39671,65.0,65
774,39717,46.0,46
775,39765,48.0,48
776,39824,59.0,59
777,39837,13.0,13
778,39883,46.0,46
779,39935,52.0,52
780,39945,10.0,10
781,40003,58.0,58
782,40059,56.0,56
783,40100,41.0,41
784,40163,63.0,63
785,40226,63.0,63
786,40259,33.0,33
787,40304,45.0,45
788,40361,57.0,57
789,40405,44.0,44
790,40462,57.0,57
791,40518,56.0,56
792,40568,50.0,50
793,40622,54.0,54
794,40675,53.0,53
795,40736,61.0,61
796,40805,69.0,69
797,40878,73.0,73
798,40949,71.0,71
799,41013,64.0,64
800,41068,55.0,55
801,41128,60.0,60
802,41179,51.0,51
803,41241,62.0,62
804,41288,47.0,47
805,41361,73.0,73
806,41419,58.0,58
807,41477,58.0,58
