episode,timestep,return,length
574,23144,85.0,85
575,23233,89.0,89
576,23252,19.0,19
577,23266,14.0,14
578,23278,12.0,12
579,23362,84.0,84
580,23458,96.0,96
581,23540,82.0,82
582,23629,89.0,89
583,23715,86.0,86
584,23810,95.0,95
585,23828,18.0,18
586,23842,14.0,14
587,23853,11.0,11
588,23866,13.0,13
589,23878,12.0,12
590,23951,73.0,73
591,23968,17.0,17
592,23984,16.0,16
593,23999,15.0,15
594,24014,15.0,15
595,24025,11.0,11
596,24039,14.0,14
597,24051,12.0,12
598,24137,86.0,86
599,24219,82.0,82
600,24295,76.0,76
601,24391,96.0,96
602,24475,84.0,84
603,24573,98.0,98
604,24685,112.0,112
605,24789,104.0,104
606,24860,71.0,71
607,24939,79.0,79
608,25016,77.0,77
609,25083,67.0,67
610,25186,103.0,103
611,25288,102.0,102
612,25355,67.0,67
613,25370,15.0,15
614,25383,13.0,13
615,25404,21.0,21
616,25424,20.0,20
617,25437,13.0,13
618,25458,21.0,21
619,25471,13.0,13
620,25496,25.0,25
621,25520,24.0,24
622,25538,18.0,18
623,25556,18.0,18
624,25573,17.0,17
625,25594,21.0,21
626,25617,23.0,23
627,25630,13.0,13
628,25651,21.0,21
629,25676,25.0,25
630,25691,15.0,15
631,25707,16.0,16
632,25724,17.0,17
633,25741,17.0,17
634,25757,16.0,16
635,25773,16.0,16
636,25788,15.0,15
637,25801,13.0,13
638,25815,14.0,14
639,25831,16.0,16
640,25845,14.0,14
641,25925,80.0,80
642,26004,79.0,79
643,26075,71.0,71
644,26139,64.0,64
645,26199,60.0,60
646,26263,64.0,64
647,26336,73.0,73
648,26407,71.0,71
649,26479,72.0,72
650,26565,86.0,86
651,26640,75.0,75
652,26722,82.0,82
653,26797,75.0,75
654,26876,79.0,79
655,26949,73.0,73
656,27012,63.0,63
657,27094,82.0,82
658,27175,81.0,81
659,27245,70.0,70
660,27322,77.0,77
661,27413,91.0,91
662,27505,92.0,92
663,27601,96.0,96
664,27676,75.0,75
665,27750,74.0,74
666,27830,80.0,80
667,27907,77.0,77
668,27930,23.0,23
669,27951,21.0,21
670,28029,78.0,78
671,28054,25.0,25
672,28077,23.0,23
673,28103,26.0,26
674,28130,27.0,27
675,28149,19.0,19
676,28216,67.0,67
677,28304,88.0,88
678,28385,81.0,81
679,28468,83.0,83
680,28531,63.0,63
681,28556,25.0,25
682,28585,29.0,29
683,28607,22.0,22
684,28628,21.0,21
685,28724,96.0,96
686,28825,101.0,101
687,28914,89.0,89
688,28947,33.0,33
689,29040,93.0,93
690,29062,22.0,22
691,29150,88.0,88
692,29180,30.0,30
693,29193,13.0,13
694,29208,15.0,15
695,29225,17.0,17
696,29239,14.0,14
697,29254,15.0,15
698,29264,10.0,10
699,29287,23.0,23
700,29308,21.0,21
701,29325,17.0,17
702,29347,22.0,22
703,29363,16.0,16
704,29376,13.0,13
705,29391,15.0,15
706,29406,15.0,15
707,29425,19.0,19
708,29443,18.0,18
709,29475,32.0,32
710,29489,14.0,14
711,29506,17.0,17
712,29530,24.0,24
713,29546,16.0,16
714,29570,24.0,24
715,29586,16.0,16
716,29608,22.0,22
717,29625,17.0,17
718,29646,21.0,21
719,29662,16.0,16
720,29680,18.0,18
721,29694,14.0,14
722,29713,19.0,19
723,29728,15.0,15
724,29738,10.0,10
725,29750,12.0,12
726,29762,12.0,12
727,29776,14.0,14
728,29788,12.0,12
729,29802,14.0,14
730,29815,13.0,13
731,29828,13.0,13
732,29845,17.0,17
733,29858,13.0,13
734,29875,17.0,17
735,29889,14.0,14
736,29899,10.0,10
737,29910,11.0,11
738,29924,14.0,14
739,29940,16.0,16
740,29966,26.0,26
741,29983,17.0,17
742,30006,23.0,23
743,30025,19.0,19
744,30038,13.0,13
745,30052,14.0,14
746,30069,17.0,17
747,30086,17.0,17
748,30099,13.0,13
749,30115,16.0,16
750,30130,15.0,15
751,30148,18.0,18
752,30161,13.0,13
753,30175,14.0,14
754,30188,13.0,13
755,30203,15.0,15
756,30227,24.0,24
757,30266,39.0,39
758,30299,33.0,33
759,30331,32.0,32
760,30366,35.0,35
761,30396,30.0,30
762,30431,35.0,35
763,30458,27.0,27
764,30472,14.0,14
765,30488,16.0,16
766,30500,12.0,12
767,30512,12.0,12
768,30526,14.0,14
769,30538,12.0,12
770,30552,14.0,14
771,30565,13.0,13
772,30578,13.0,13
773,30593,15.0,15
774,30605,12.0,12
775,30621,16.0,16
776,30636,15.0,15
777,30648,12.0,12
778,30659,11.0,11
779,30672,13.0,13
780,30682,10.0,10
781,30694,12.0,12
782,30710,16.0,16
783,30721,11.0,11
784,30737,16.0,16
785,30750,13.0,13
786,30766,16.0,16
787,30780,14.0,14
788,30791,11.0,11
789,30808,17.0,17
790,30822,14.0,14
791,30838,16.0,16
792,30853,15.0,15
793,30869,16.0,16
794,30881,12.0,12
795,30896,15.0,15
796,30912,16.0,16
797,30924,12.0,12
798,30937,13.0,13
799,30951,14.0,14
800,30964,13.0,13
801,30980,16.0,16
802,30993,13.0,13
803,31005,12.0,12
804,31016,11.0,11
805,31031,15.0,15
806,31043,12.0,12
807,31058,15.0,15
808,31072,14.0,14
809,31085,13.0,13
810,31097,12.0,12
811,31109,12.0,12
812,31120,11.0,11
813,31133,13.0,13
814,31149,16.0,16
815,31163,14.0,14
816,31173,10.0,10
817,31184,11.0,11
818,31196,12.0,12
819,31208,12.0,12
820,31224,16.0,16
821,31241,17.0,17
822,31252,11.0,11
823,31263,11.0,11
824,31275,12.0,12
825,31287,12.0,12
826,31300,13.0,13
827,31314,14.0,14
828,31326,12.0,12
829,31340,14.0,14
830,31356,16.0,16
831,31368,12.0,12
832,31385,17.0,17
833,31398,13.0,13
834,31410,12.0,12
835,31425,15.0,15
836,31438,13.0,13
837,31449,11.0,11
838,31462,13.0,13
839,31472,10.0,10
840,31485,13.0,13
841,31495,10.0,10
842,31508,13.0,13
843,31522,14.0,14
844,31535,13.0,13
845,31546,11.0,11
846,31557,11.0,11
847,31568,11.0,11
848,31581,13.0,13
849,31591,10.0,10
850,31605,14.0,14
851,31616,11.0,11
852,31628,12.0,12
853,31639,11.0,11
854,31652,13.0,13
855,31664,12.0,12
856,31679,15.0,15
857,31693,14.0,14
858,31704,11.0,11
859,31716,12.0,12
860,31728,12.0,12
861,31738,10.0,10
862,31918,180.0,180
863,32015,97.0,97
864,32096,81.0,81
865,32185,89.0,89
866,32282,97.0,97
867,32410,128.0,128
868,32532,122.0,122
869,32631,99.0,99
870,32729,98.0,98
871,32949,220.0,220
872,32959,10.0,10
873,32969,10.0,10
874,32981,12.0,12
875,32995,14.0,14
876,33007,12.0,12
877,33020,13.0,13
878,33030,10.0,10
879,33041,11.0,11
880,33054,13.0,13
881,33065,11.0,11
882,33078,13.0,13
883,33089,11.0,11
884,33103,14.0,14
885,33116,13.0,13
886,33129,13.0,13
887,33141,12.0,12
888,33153,12.0,12
889,33165,12.0,12
890,33178,13.0,13
891,33187,9.0,9
892,33199,12.0,12
893,33210,11.0,11
894,33224,14.0,14
895,33236,12.0,12
896,33248,12.0,12
897,33257,9.0,9
898,33269,12.0,12
899,33282,13.0,13
900,33301,19.0,19
901,33312,11.0,11
902,33326,14.0,14
903,33340,14.0,14
904,33355,15.0,15
905,33371,16.0,16
906,33382,11.0,11
